N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev,ccsd(t)_le
2mer-0+199,0.08836992,2,0.08836992,-38.0132805,0.0001233407,11.346,10.631,10.631,0.0,0.08836992,0.08836992,0.26510976,-39.4320319889054,-38.0132805,0.0
2mer-0+189,-0.1003994,2,-0.1003994,-38.1136799,0.0001233306,11.399,10.631,10.631,0.0,-0.1003994,-0.1003994,-0.30119819999999997,-39.5324313889054,-38.1136799,0.0
2mer-0+147,0.08616623,2,0.08616623,-38.02751367,0.0001232416,11.441,10.634,10.634,0.0,0.08616623,0.08616623,0.25849869,-39.4462651589054,-38.02751367,0.0
2mer-0+152,0.16854072,2,0.16854072,-37.85897295,0.0001222647,10.739,10.662,10.662,0.0,0.16854072,0.16854072,0.50562216,-39.277724438905395,-37.858972949999995,0.0
2mer-0+150,0.06542069,2,0.06542069,-37.79355226,0.0001209828,10.826,10.699,10.699,0.0,0.06542069,0.06542069,0.19626207,-39.21230374890539,-37.79355225999999,0.0
2mer-0+186,-0.05582451,4,-0.11164901,-37.90520128,0.0001140839,11.333,10.911,10.911,0.0,-0.11164902,-0.11164902,-0.16747353,-39.32395276890539,-37.90520127999999,0.0
2mer-0+148,-0.0892201,4,-0.1784402,-38.08364147,0.0001140737,11.961,10.911,10.911,0.0,-0.1784402,-0.1784402,-0.26766029999999996,-39.50239296890539,-38.08364147999999,0.0
2mer-0+153,-0.10494346,2,-0.10494346,-38.18858493,0.0001134126,11.393,10.932,10.932,0.0,-0.10494346,-0.10494346,-0.31483038,-39.60733642890539,-38.18858493999999,0.0
2mer-0+175,0.2596481,2,0.2596481,-37.92893683,0.0001096182,11.144,11.057,11.057,0.0,0.2596481,0.2596481,0.7789443,-39.34768832890539,-37.92893683999999,0.0
2mer-0+192,0.13679543,2,0.13679543,-37.7921414,0.000107916,12.216,11.115,11.115,0.0,0.13679543,0.13679543,0.41038629,-39.21089289890539,-37.79214140999999,0.0
2mer-0+165,-0.02744477,2,-0.02744477,-37.81958617,0.0001078359,12.231,11.118,11.118,0.0,-0.02744477,-0.02744477,-0.08233431,-39.238337668905395,-37.819586179999995,0.0
2mer-0+166,-0.03578247,4,-0.07156494,-37.89115111,0.0001070144,11.979,11.146,11.146,0.0,-0.07156494,-0.07156494,-0.10734740999999999,-39.3099026089054,-37.891151119999996,0.0
2mer-0+196,-0.15025829,2,-0.15025829,-38.0414094,0.0001054134,11.365,11.202,11.202,0.0,-0.15025829,-0.15025829,-0.45077486999999994,-39.46016089890539,-38.04140940999999,0.0
2mer-0+207,0.04150762,2,0.04150762,-37.99990178,0.0001035413,12.255,11.269,11.269,0.0,0.04150762,0.04150762,0.12452286000000001,-39.418653278905396,-37.999901789999996,0.0
2mer-0+168,0.10096327,4,0.20192653,-37.79797525,0.0001019717,11.979,11.327,11.327,0.0,0.20192654,0.20192654,0.30288981,-39.21672673890539,-37.79797524999999,0.0
2mer-0+219,0.00138268,2,0.00138268,-37.79659257,0.0001011758,12.274,11.356,11.356,0.0,0.00138268,0.00138268,0.00414804,-39.215344058905394,-37.796592569999994,0.0
2mer-0+205,0.12390527,2,0.12390527,-37.6726873,0.0001010609,12.758,11.361,11.361,0.0,0.12390527,0.12390527,0.37171581,-39.09143878890539,-37.67268729999999,0.0
2mer-0+178,0.06661943,2,0.06661943,-37.60606787,0.0001009891,12.773,11.363,11.363,0.0,0.06661943,0.06661943,0.19985829,-39.02481935890539,-37.60606786999999,0.0
2mer-0+171,0.05671989,2,0.05671989,-37.54934798,0.0001000362,11.447,11.399,11.399,0.0,0.05671989,0.05671989,0.17015967,-38.96809946890539,-37.54934797999999,0.0
2mer-0+179,0.04856734,4,0.09713468,-37.45221331,9.926285e-05,12.006,11.429,11.429,0.0,0.09713468,0.09713468,0.14570202,-38.87096478890539,-37.45221329999999,0.0
2mer-0+214,-0.17873858,1,-0.08936929,-37.54158259,9.734214e-05,11.96,11.504,11.504,0.0,-0.08936929,-0.08936929,-0.53621574,-38.96033407890539,-37.54158258999999,0.0
2mer-0+185,0.11672991,4,0.23345981,-37.30812278,9.722746e-05,11.712,11.508,11.508,0.0,0.23345982,0.23345982,0.35018973000000003,-38.72687425890539,-37.30812276999999,0.0
2mer-0+244,-0.07617025,2,-0.07617025,-37.38429303,9.571663e-05,12.483,11.568,11.568,0.0,-0.07617025,-0.07617025,-0.22851074999999998,-38.80304450890539,-37.38429301999999,0.0
2mer-0+191,0.11959754,2,0.11959754,-37.26469549,9.561424e-05,12.526,11.572,11.572,0.0,0.11959754,0.11959754,0.35879262,-38.683446968905386,-37.264695479999986,0.0
2mer-0+260,0.00618103,2,0.00618103,-37.25851446,9.40853e-05,12.245,11.635,11.635,0.0,0.00618103,0.00618103,0.018543089999999998,-38.677265938905386,-37.258514449999986,0.0
2mer-0+229,-0.2581711,1,-0.12908555,-37.38760001,9.208456e-05,12.256,11.719,11.719,0.0,-0.12908555,-0.12908555,-0.7745133,-38.806351488905385,-37.387599999999985,0.0
2mer-0+253,-0.1307659,2,-0.1307659,-37.51836591,9.00241e-05,12.17,11.807,11.807,0.0,-0.1307659,-0.1307659,-0.39229769999999997,-38.937117388905385,-37.518365899999985,0.0
2mer-0+220,0.02695932,4,0.05391863,-37.46444728,8.998429e-05,12.229,11.809,11.809,0.0,0.05391864,0.05391864,0.08087796,-38.883198748905386,-37.464447259999986,0.0
2mer-0+232,0.03796026,2,0.03796026,-37.42648702,8.956271e-05,12.77,11.827,11.827,0.0,0.03796026,0.03796026,0.11388078000000001,-38.84523848890539,-37.42648699999999,0.0
2mer-0+239,-0.07510435,2,-0.07510435,-37.50159137,8.883313e-05,12.761,11.86,11.86,0.0,-0.07510435,-0.07510435,-0.22531305000000001,-38.920342838905384,-37.501591349999984,0.0
2mer-0+201,0.13352395,2,0.13352395,-37.36806742,8.767248e-05,12.304,11.912,11.912,0.0,0.13352395,0.13352395,0.40057185,-38.78681888890539,-37.36806739999999,0.0
2mer-0+217,-0.07314561,2,-0.07314561,-37.44121303,8.721995e-05,12.569,11.932,11.932,0.0,-0.07314561,-0.07314561,-0.21943683,-38.859964498905384,-37.441213009999984,0.0
2mer-0+249,-0.16770338,2,-0.16770338,-37.60891641,8.687665e-05,12.814,11.948,11.948,0.0,-0.16770338,-0.16770338,-0.50311014,-39.02766787890538,-37.60891638999998,0.0
2mer-0+227,-0.02761961,2,-0.02761961,-37.63653602,8.388564e-05,12.29,12.088,12.088,0.0,-0.02761961,-0.02761961,-0.08285883,-39.055287488905385,-37.636535999999985,0.0
