N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev,ccsd(t)_le
2mer-0+868,0.0065806,2,0.0065806,-39.32805514,2.121902e-05,20.191,19.114,19.114,0.0,0.0065806,0.0065806,0.0197418,-39.997747348268184,-39.32805521000004,0.0
2mer-0+975,-0.02467241,4,-0.04934482,-39.37739996,2.116408e-05,19.653,19.131,19.131,0.0,-0.04934482,-0.04934482,-0.07401722999999999,-40.047092168268186,-39.37740003000004,0.0
2mer-0+948,-0.02733335,4,-0.0546667,-39.43206666,2.116234e-05,19.644,19.131,19.131,0.0,-0.0546667,-0.0546667,-0.08200004999999999,-40.101758868268185,-39.43206673000004,0.0
2mer-0+972,-0.02715896,2,-0.02715896,-39.45922563,2.101932e-05,20.037,19.175,19.175,0.0,-0.02715896,-0.02715896,-0.08147688,-40.128917828268186,-39.45922569000004,0.0
2mer-0+914,-0.00167043,1,-0.00083521,-39.46006084,2.099743e-05,20.038,19.181,19.181,0.0,-0.000835215,-0.000835215,-0.00501129,-40.12975304326819,-39.46006090500004,0.0
2mer-0+879,0.01345995,4,0.02691989,-39.43314095,2.092013e-05,19.744,19.205,19.205,0.0,0.0269199,0.0269199,0.04037985,-40.102833143268185,-39.43314100500004,0.0
2mer-0+895,-0.01104217,2,-0.01104217,-39.44418312,2.090565e-05,19.726,19.209,19.209,0.0,-0.01104217,-0.01104217,-0.03312651,-40.11387531326819,-39.44418317500004,0.0
2mer-0+887,0.01297492,4,0.02594983,-39.41823329,2.080745e-05,19.389,19.24,19.24,0.0,0.02594984,0.02594984,0.038924759999999996,-40.087925473268186,-39.41823333500004,0.0
2mer-0+924,-0.00673554,4,-0.01347109,-39.43170437,2.075511e-05,20.683,19.256,19.256,0.0,-0.01347108,-0.01347108,-0.02020662,-40.10139655326819,-39.43170441500004,0.0
2mer-0+906,0.01863661,4,0.03727321,-39.39443116,2.062829e-05,20.69,19.295,19.295,0.0,0.03727322,0.03727322,0.05590983000000001,-40.064123333268185,-39.39443119500004,0.0
2mer-0+1010,-0.01483462,2,-0.01483462,-39.40926578,2.058207e-05,19.84,19.31,19.31,0.0,-0.01483462,-0.01483462,-0.04450386,-40.07895795326819,-39.40926581500004,0.0
2mer-0+966,0.00405243,2,0.00405243,-39.40521335,2.057701e-05,19.85,19.311,19.311,0.0,0.00405243,0.00405243,0.012157290000000001,-40.074905523268185,-39.40521338500004,0.0
2mer-0+949,-0.03030508,4,-0.06061015,-39.4658235,2.053401e-05,20.003,19.325,19.325,0.0,-0.06061016,-0.06061016,-0.09091524000000001,-40.13551568326819,-39.46582354500004,0.0
2mer-0+1084,-0.00350454,2,-0.00350454,-39.46932804,2.052757e-05,19.854,19.327,19.327,0.0,-0.00350454,-0.00350454,-0.01051362,-40.13902022326819,-39.46932808500004,0.0
2mer-0+1060,-0.03563676,2,-0.03563676,-39.5049648,2.048386e-05,20.037,19.34,19.34,0.0,-0.03563676,-0.03563676,-0.10691028000000001,-40.17465698326819,-39.504964845000046,0.0
2mer-0+1014,-0.02322406,2,-0.02322406,-39.52818886,2.044643e-05,20.228,19.352,19.352,0.0,-0.02322406,-0.02322406,-0.06967218,-40.19788104326819,-39.52818890500004,0.0
2mer-0+978,-0.01901133,2,-0.01901133,-39.54720019,2.028566e-05,20.226,19.403,19.403,0.0,-0.01901133,-0.01901133,-0.05703399,-40.21689237326819,-39.54720023500004,0.0
2mer-0+974,0.01103935,4,0.0220787,-39.52512148,2.014392e-05,19.653,19.449,19.449,0.0,0.0220787,0.0220787,0.033118049999999996,-40.194813673268186,-39.52512153500004,0.0
2mer-0+945,-0.0067679,2,-0.0067679,-39.53188938,2.00762e-05,20.359,19.47,19.47,0.0,-0.0067679,-0.0067679,-0.0203037,-40.201581573268186,-39.53188943500004,0.0
2mer-0+1001,-0.00326362,2,-0.00326362,-39.535153,2.007579e-05,20.081,19.47,19.47,0.0,-0.00326362,-0.00326362,-0.00979086,-40.204845193268184,-39.53515305500004,0.0
2mer-0+904,0.02501148,2,0.02501148,-39.51014152,1.99965e-05,19.918,19.496,19.496,0.0,0.02501148,0.02501148,0.07503444,-40.17983371326818,-39.510141575000034,0.0
2mer-0+943,-0.01923889,4,-0.03847778,-39.5486193,1.981183e-05,20.325,19.557,19.557,0.0,-0.03847778,-0.03847778,-0.057716670000000005,-40.21831149326818,-39.548619355000035,0.0
2mer-0+944,0.01261784,4,0.02523567,-39.52338363,1.981183e-05,20.325,19.557,19.557,0.0,0.02523568,0.02523568,0.03785352,-40.19307581326818,-39.523383675000034,0.0
2mer-0+1091,-0.0190426,2,-0.0190426,-39.54242623,1.978224e-05,20.173,19.566,19.566,0.0,-0.0190426,-0.0190426,-0.0571278,-40.21211841326818,-39.54242627500003,0.0
2mer-0+953,0.02103357,4,0.04206713,-39.5003591,1.977805e-05,20.003,19.568,19.568,0.0,0.04206714,0.04206714,0.06310071,-40.17005127326818,-39.50035913500003,0.0
2mer-0+962,0.00334583,2,0.00334583,-39.49701328,1.977437e-05,20.235,19.569,19.569,0.0,0.00334583,0.00334583,0.01003749,-40.16670544326818,-39.49701330500003,0.0
2mer-0+941,0.00678287,2,0.00678287,-39.49023041,1.975829e-05,20.209,19.574,19.574,0.0,0.00678287,0.00678287,0.02034861,-40.159922573268176,-39.49023043500003,0.0
2mer-0+1062,0.01493263,2,0.01493263,-39.47529778,1.975283e-05,20.804,19.576,19.576,0.0,0.01493263,0.01493263,0.04479789,-40.14498994326818,-39.47529780500003,0.0
2mer-0+1099,0.02605943,2,0.02605943,-39.44923835,1.975283e-05,20.787,19.576,19.576,0.0,0.02605943,0.02605943,0.07817829000000001,-40.11893051326818,-39.449238375000036,0.0
2mer-0+980,-0.00669107,2,-0.00669107,-39.45592943,1.966657e-05,19.9,19.605,19.605,0.0,-0.00669107,-0.00669107,-0.02007321,-40.125621583268185,-39.45592944500004,0.0
2mer-0+977,0.00365309,2,0.00365309,-39.45227634,1.962351e-05,19.924,19.619,19.619,0.0,0.00365309,0.00365309,0.01095927,-40.121968493268184,-39.45227635500004,0.0
2mer-0+990,0.01856107,2,0.01856107,-39.43371527,1.957055e-05,20.379,19.637,19.637,0.0,0.01856107,0.01856107,0.05568321,-40.10340742326819,-39.43371528500004,0.0
2mer-0+1092,0.00032087,2,0.00032087,-39.4333944,1.949781e-05,20.802,19.661,19.661,0.0,0.00032087,0.00032087,0.00096261,-40.103086553268184,-39.43339441500004,0.0
2mer-0+932,-0.00076037,2,-0.00076037,-39.43415477,1.946451e-05,20.065,19.672,19.672,0.0,-0.00076037,-0.00076037,-0.0022811100000000003,-40.103846923268186,-39.43415478500004,0.0
2mer-0+1144,-0.02255024,2,-0.02255024,-39.456705,1.944113e-05,20.192,19.68,19.68,0.0,-0.02255024,-0.02255024,-0.06765072,-40.12639716326819,-39.45670502500004,0.0
2mer-0+1000,0.01762665,1,0.00881333,-39.44789168,1.941519e-05,19.762,19.689,19.689,0.0,0.008813325,0.008813325,0.05287995,-40.11758383826819,-39.44789170000004,0.0
2mer-0+1073,-0.01822852,2,-0.01822852,-39.4661202,1.938661e-05,20.539,19.699,19.699,0.0,-0.01822852,-0.01822852,-0.05468556000000001,-40.13581235826819,-39.46612022000004,0.0
2mer-0+1085,0.01301277,2,0.01301277,-39.45310743,1.933321e-05,21.127,19.717,19.717,0.0,0.01301277,0.01301277,0.03903831,-40.12279958826819,-39.45310745000004,0.0
2mer-0+1130,0.02521614,2,0.02521614,-39.42789129,1.933321e-05,21.11,19.717,19.717,0.0,0.02521614,0.02521614,0.07564842000000001,-40.09758344826819,-39.42789131000004,0.0
2mer-0+1012,0.00160816,2,0.00160816,-39.42628313,1.919498e-05,20.667,19.764,19.764,0.0,0.00160816,0.00160816,0.00482448,-40.095975288268185,-39.42628315000004,0.0
2mer-0+939,-0.00399299,4,-0.00798598,-39.43426911,1.912495e-05,20.69,19.788,19.788,0.0,-0.00798598,-0.00798598,-0.01197897,-40.103961268268186,-39.43426913000004,0.0
2mer-0+1070,0.01945779,4,0.03891558,-39.39535353,1.909501e-05,20.942,19.798,19.798,0.0,0.03891558,0.03891558,0.058373369999999994,-40.065045688268185,-39.39535355000004,0.0
2mer-0+1067,0.01485989,4,0.02971979,-39.36563374,1.909501e-05,20.942,19.798,19.798,0.0,0.02971978,0.02971978,0.04457967,-40.035325908268184,-39.36563377000004,0.0
2mer-0+1117,0.01009527,2,0.01009527,-39.35553848,1.90388e-05,20.701,19.818,19.818,0.0,0.01009527,0.01009527,0.03028581,-40.025230638268184,-39.35553850000004,0.0
2mer-0+965,0.02397479,2,0.02397479,-39.33156369,1.89557e-05,20.255,19.847,19.847,0.0,0.02397479,0.02397479,0.07192437,-40.00125584826819,-39.33156371000004,0.0
2mer-0+1008,0.00599584,2,0.00599584,-39.32556785,1.895294e-05,20.237,19.848,19.848,0.0,0.00599584,0.00599584,0.01798752,-39.99526000826819,-39.32556787000004,0.0
2mer-0+1083,0.00631793,2,0.00631793,-39.31924992,1.893784e-05,21.286,19.853,19.853,0.0,0.00631793,0.00631793,0.01895379,-39.98894207826819,-39.31924994000004,0.0
2mer-0+984,-0.00397325,4,-0.00794651,-39.32719643,1.884262e-05,20.396,19.886,19.886,0.0,-0.0079465,-0.0079465,-0.01191975,-39.99688857826819,-39.327196440000044,0.0
2mer-0+1146,-0.03547044,1,-0.01773522,-39.34493165,1.881682e-05,20.358,19.895,19.895,0.0,-0.01773522,-0.01773522,-0.10641132,-40.01462379826819,-39.34493166000004,0.0
2mer-0+1113,-0.01626566,1,-0.00813283,-39.35306448,1.877414e-05,20.808,19.91,19.91,0.0,-0.00813283,-0.00813283,-0.048796980000000004,-40.02275662826819,-39.353064490000044,0.0
2mer-0+1074,-0.02178538,2,-0.02178538,-39.37484986,1.877414e-05,20.826,19.91,19.91,0.0,-0.02178538,-0.02178538,-0.06535614000000001,-40.04454200826819,-39.37484987000004,0.0
2mer-0+981,-0.02543401,4,-0.05086801,-39.42571787,1.875549e-05,20.692,19.917,19.917,0.0,-0.05086802,-0.05086802,-0.07630202999999999,-40.09541002826819,-39.425717890000044,0.0
2mer-0+1035,0.01380112,2,0.01380112,-39.41191675,1.870407e-05,20.853,19.935,19.935,0.0,0.01380112,0.01380112,0.04140336,-40.081608908268194,-39.41191677000005,0.0
2mer-0+1080,0.01218675,4,0.02437349,-39.38754326,1.869787e-05,21.287,19.937,19.937,0.0,0.0243735,0.0243735,0.03656025,-40.05723540826819,-39.387543270000045,0.0
2mer-0+991,-0.02037845,4,-0.0407569,-39.42830016,1.862283e-05,21.02,19.964,19.964,0.0,-0.0407569,-0.0407569,-0.06113535,-40.09799230826819,-39.42830017000004,0.0
2mer-0+993,-0.00297638,4,-0.00595276,-39.43425292,1.862283e-05,21.02,19.964,19.964,0.0,-0.00595276,-0.00595276,-0.008929139999999999,-40.10394506826819,-39.43425293000004,-34.05117315
