N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev,ccsd(t)_le
2mer-0+966,0.00415532,2,0.00415532,-34.47545849,2.057701e-05,19.85,19.311,19.311,0.0,0.00415532,0.00415532,0.012465959999999998,-33.87604515011234,-34.47545853,0.0
2mer-0+949,-0.03166636,4,-0.06333271,-34.53879121,2.053401e-05,20.003,19.325,19.325,0.0,-0.06333272,-0.06333272,-0.09499907999999999,-33.93937787011234,-34.538791249999996,0.0
2mer-0+1084,-0.00374159,2,-0.00374159,-34.5425328,2.052757e-05,19.854,19.327,19.327,0.0,-0.00374159,-0.00374159,-0.01122477,-33.943119460112335,-34.54253283999999,0.0
2mer-0+1060,-0.03715015,2,-0.03715015,-34.57968295,2.048386e-05,20.037,19.34,19.34,0.0,-0.03715015,-0.03715015,-0.11145045,-33.98026961011234,-34.579682989999995,0.0
2mer-0+1014,-0.0241998,2,-0.0241998,-34.60388275,2.044643e-05,20.228,19.352,19.352,0.0,-0.0241998,-0.0241998,-0.07259940000000001,-34.004469410112335,-34.60388278999999,0.0
2mer-0+978,-0.01975284,2,-0.01975284,-34.62363559,2.028566e-05,20.226,19.403,19.403,0.0,-0.01975284,-0.01975284,-0.05925852,-34.02422225011234,-34.623635629999995,0.0
2mer-0+974,0.01149075,4,0.0229815,-34.60065409,2.014392e-05,19.653,19.449,19.449,0.0,0.0229815,0.0229815,0.034472249999999996,-34.00124075011234,-34.600654129999995,0.0
2mer-0+945,-0.00694473,2,-0.00694473,-34.60759882,2.00762e-05,20.359,19.47,19.47,0.0,-0.00694473,-0.00694473,-0.02083419,-34.00818548011234,-34.607598859999996,0.0
2mer-0+1001,-0.00331244,2,-0.00331244,-34.61091126,2.007579e-05,20.081,19.47,19.47,0.0,-0.00331244,-0.00331244,-0.00993732,-34.01149792011234,-34.6109113,0.0
2mer-0+904,0.02607334,2,0.02607334,-34.58483792,1.99965e-05,19.918,19.496,19.496,0.0,0.02607334,0.02607334,0.07822002,-33.98542458011234,-34.584837959999994,0.0
2mer-0+943,-0.02016079,4,-0.04032159,-34.6251595,1.981183e-05,20.325,19.557,19.557,0.0,-0.04032158,-0.04032158,-0.06048237000000001,-34.025746160112334,-34.62515953999999,0.0
2mer-0+944,0.01321025,4,0.0264205,-34.598739,1.981183e-05,20.325,19.557,19.557,0.0,0.0264205,0.0264205,0.03963075,-33.99932566011233,-34.59873903999999,0.0
2mer-0+1091,-0.01978323,2,-0.01978323,-34.61852223,1.978224e-05,20.173,19.566,19.566,0.0,-0.01978323,-0.01978323,-0.05934969,-34.019108890112335,-34.61852226999999,0.0
2mer-0+953,0.02197731,4,0.04395461,-34.57456762,1.977805e-05,20.003,19.568,19.568,0.0,0.04395462,0.04395462,0.06593193,-33.975154270112334,-34.57456764999999,0.0
2mer-0+962,0.00354116,2,0.00354116,-34.57102646,1.977437e-05,20.235,19.569,19.569,0.0,0.00354116,0.00354116,0.01062348,-33.97161311011234,-34.571026489999994,0.0
2mer-0+941,0.00716938,2,0.00716938,-34.56385708,1.975829e-05,20.209,19.574,19.574,0.0,0.00716938,0.00716938,0.021508140000000002,-33.964443730112336,-34.563857109999994,0.0
2mer-0+1062,0.0155333,2,0.0155333,-34.54832378,1.975283e-05,20.804,19.576,19.576,0.0,0.0155333,0.0155333,0.0465999,-33.948910430112335,-34.54832380999999,0.0
2mer-0+1099,0.02721918,2,0.02721918,-34.5211046,1.975283e-05,20.787,19.576,19.576,0.0,0.02721918,0.02721918,0.08165754,-33.92169125011233,-34.52110462999999,0.0
2mer-0+980,-0.007058,2,-0.007058,-34.5281626,1.966657e-05,19.9,19.605,19.605,0.0,-0.007058,-0.007058,-0.021174,-33.92874925011233,-34.52816262999999,0.0
2mer-0+977,0.00377014,2,0.00377014,-34.52439247,1.962351e-05,19.924,19.619,19.619,0.0,0.00377014,0.00377014,0.01131042,-33.92497911011233,-34.52439248999999,0.0
2mer-0+990,0.01941865,2,0.01941865,-34.50497382,1.957055e-05,20.379,19.637,19.637,0.0,0.01941865,0.01941865,0.05825595,-33.90556046011233,-34.50497383999999,0.0
2mer-0+1092,0.00030373,2,0.00030373,-34.50467009,1.949781e-05,20.802,19.661,19.661,0.0,0.00030373,0.00030373,0.00091119,-33.905256730112335,-34.50467010999999,0.0
2mer-0+932,-0.00073343,2,-0.00073343,-34.50540352,1.946451e-05,20.065,19.672,19.672,0.0,-0.00073343,-0.00073343,-0.0022002899999999997,-33.90599016011233,-34.50540353999999,0.0
2mer-0+1144,-0.02351796,2,-0.02351796,-34.52892147,1.944113e-05,20.192,19.68,19.68,0.0,-0.02351796,-0.02351796,-0.07055388,-33.92950812011233,-34.52892149999999,0.0
2mer-0+1000,0.01825507,1,0.00912753,-34.51979394,1.941519e-05,19.762,19.689,19.689,0.0,0.009127535,0.009127535,0.05476521000000001,-33.92038058511233,-34.51979396499999,0.0
2mer-0+1073,-0.01892573,2,-0.01892573,-34.53871967,1.938661e-05,20.539,19.699,19.699,0.0,-0.01892573,-0.01892573,-0.056777190000000005,-33.93930631511233,-34.53871969499999,0.0
2mer-0+1085,0.01354554,2,0.01354554,-34.52517413,1.933321e-05,21.127,19.717,19.717,0.0,0.01354554,0.01354554,0.04063662,-33.92576077511233,-34.52517415499999,0.0
2mer-0+1130,0.02627804,2,0.02627804,-34.49889609,1.933321e-05,21.11,19.717,19.717,0.0,0.02627804,0.02627804,0.07883412,-33.89948273511233,-34.49889611499999,0.0
2mer-0+1012,0.00156228,2,0.00156228,-34.49733381,1.919498e-05,20.667,19.764,19.764,0.0,0.00156228,0.00156228,0.00468684,-33.89792045511233,-34.497333834999985,0.0
2mer-0+939,-0.00418449,4,-0.00836898,-34.50570279,1.912495e-05,20.69,19.788,19.788,0.0,-0.00836898,-0.00836898,-0.01255347,-33.90628943511233,-34.505702814999985,0.0
2mer-0+1070,0.02034335,4,0.04068669,-34.4650161,1.909501e-05,20.942,19.798,19.798,0.0,0.0406867,0.0406867,0.06103005,-33.865602735112326,-34.46501611499998,0.0
2mer-0+1067,0.01547323,4,0.03094647,-34.43406963,1.909501e-05,20.942,19.798,19.798,0.0,0.03094646,0.03094646,0.04641969,-33.83465627511232,-34.43406965499998,0.0
2mer-0+1117,0.0103675,2,0.0103675,-34.42370213,1.90388e-05,20.701,19.818,19.818,0.0,0.0103675,0.0103675,0.031102499999999998,-33.82428877511232,-34.42370215499998,0.0
2mer-0+965,0.02500736,2,0.02500736,-34.39869477,1.89557e-05,20.255,19.847,19.847,0.0,0.02500736,0.02500736,0.07502207999999999,-33.799281415112326,-34.39869479499998,0.0
2mer-0+1008,0.00621843,2,0.00621843,-34.39247634,1.895294e-05,20.237,19.848,19.848,0.0,0.00621843,0.00621843,0.018655289999999998,-33.79306298511233,-34.392476364999986,0.0
2mer-0+1083,0.00659022,2,0.00659022,-34.38588612,1.893784e-05,21.286,19.853,19.853,0.0,0.00659022,0.00659022,0.01977066,-33.78647276511233,-34.385886144999986,0.0
2mer-0+984,-0.00411933,4,-0.00823866,-34.39412478,1.884262e-05,20.396,19.886,19.886,0.0,-0.00823866,-0.00823866,-0.01235799,-33.79471142511233,-34.39412480499999,0.0
2mer-0+1146,-0.03700184,1,-0.01850092,-34.4126257,1.881682e-05,20.358,19.895,19.895,0.0,-0.01850092,-0.01850092,-0.11100552,-33.81321234511233,-34.41262572499999,0.0
2mer-0+1113,-0.01699328,1,-0.00849664,-34.42112234,1.877414e-05,20.808,19.91,19.91,0.0,-0.00849664,-0.00849664,-0.05097984,-33.82170898511233,-34.42112236499999,0.0
2mer-0+1074,-0.02272696,2,-0.02272696,-34.4438493,1.877414e-05,20.826,19.91,19.91,0.0,-0.02272696,-0.02272696,-0.06818088,-33.84443594511233,-34.44384932499999,0.0
2mer-0+981,-0.02659808,4,-0.05319615,-34.49704545,1.875549e-05,20.692,19.917,19.917,0.0,-0.05319616,-0.05319616,-0.07979424,-33.89763210511233,-34.49704548499999,0.0
2mer-0+1035,0.01436488,2,0.01436488,-34.48268057,1.870407e-05,20.853,19.935,19.935,0.0,0.01436488,0.01436488,0.043094640000000003,-33.88326722511233,-34.482680604999985,0.0
2mer-0+1080,0.01275775,4,0.0255155,-34.45716507,1.869787e-05,21.287,19.937,19.937,0.0,0.0255155,0.0255155,0.03827325,-33.85775172511233,-34.45716510499999,0.0
2mer-0+991,-0.021294,4,-0.042588,-34.49975306,1.862283e-05,21.02,19.964,19.964,0.0,-0.042588,-0.042588,-0.063882,-33.90033972511233,-34.49975310499999,0.0
2mer-0+993,-0.00312238,4,-0.00624477,-34.50599783,1.862283e-05,21.02,19.964,19.964,0.0,-0.00624476,-0.00624476,-0.00936714,-33.90658448511233,-34.50599786499999,-34.05117315
